municipality code,year,gender,age,ethnicity,education,days in hospital,days in hospital observations,weighted_hosp_days_mun,weighted_days_gen_mun,weighted_days_age_mun,weighted_days_eth_mun,weighted_days_edu_mun
161,2012,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
161,2012,Women,18-29,Non-western immigrants and descendants,No higher education,0.498,205.0,0.005900473933649289,0.011399062081286288,0.03052017937219731,0.09806916426512968,0.007360490266762797
161,2012,Women,30-39,Danish,Higher education,0.299,452.0,0.007811120101722344,0.015090218847699866,0.043751375849789574,0.009122375970300372,0.03937878787878788
161,2012,Women,30-39,Danish,No higher education,0.564,601.0,0.019591029938735405,0.03784769986601161,0.10973259954677887,0.022879784002699962,0.024438644556596972
161,2012,Women,30-39,Immigrants and descendants,Higher education,0.241,83.0,0.0011561091203329094,0.0022334747655203217,0.006475558433149887,0.013833333333333333,0.005828379953379953
161,2012,Women,30-39,Immigrants and descendants,No higher education,0.307,163.0,0.0028922089931799795,0.005587427422956677,0.016199741016510196,0.03460650069156293,0.003607858687815429
161,2012,Women,30-39,Non-western immigrants and descendants,Higher education,0.161,62.0,0.0005769275228297307,0.0011145600714604735,0.003231466494011007,0.009588856868395773,0.0029085081585081586
161,2012,Women,30-39,Non-western immigrants and descendants,No higher education,0.322,149.0,0.002772974222633222,0.005357079053148727,0.015531887342181935,0.04608837656099904,0.0034591204037490992
161,2012,Women,40-49,Danish,Higher education,0.367,417.0,0.008845162408970061,0.017087874050915587,0.04803483992467043,0.010330003374957812,0.04459178321678321
161,2012,Women,40-49,Danish,No higher education,0.67,959.0,0.03713616922899087,0.07174296560964717,0.20167294413057124,0.0433702328720891,0.046325162220620046
161,2012,Women,40-49,Immigrants and descendants,Higher education,0.333,51.0,0.000981562825106924,0.0018962706565430999,0.005330508474576272,0.011744813278008298,0.004948426573426573
161,2012,Women,40-49,Immigrants and descendants,No higher education,0.213,89.0,0.0010956536816553,0.002116681554265297,0.0059500941619585685,0.013109958506224068,0.00136676279740447
161,2012,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2012,Women,40-49,Non-western immigrants and descendants,No higher education,0.232,82.0,0.0010995260663507111,0.0021241625725770437,0.005971123666038921,0.0182747358309318,0.0013715933669790918
161,2012,Women,50-59,Danish,Higher education,0.51,341.0,0.010051439139983817,0.01941826708351943,0.0706951219512195,0.011738778265271685,0.05067307692307692
161,2012,Women,50-59,Danish,No higher education,0.737,845.0,0.035993815743844644,0.069536065207682,0.25315650406504064,0.04203611204859939,0.0449001441961067
161,2012,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2012,Women,50-59,Immigrants and descendants,No higher education,0.516,62.0,0.0018490347936654722,0.003572130415364002,0.013004878048780488,0.02212448132780083,0.0023065609228550828
161,2012,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2012,Women,50-59,Non-western immigrants and descendants,No higher education,,,,,,,
161,2012,Women,60-65,Danish,Higher education,2.846,416.0,0.06842769622009016,0.13219472979008487,0.22672079662964384,0.07991468106648666,0.344969696969697
161,2012,Women,60-65,Danish,No higher education,2.742,2424.0,0.3841525835163565,0.7421402411790978,1.2728088854844888,0.4486404319946001,0.4792074981975487
161,2012,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2012,Women,60-65,Immigrants and descendants,No higher education,1.663,89.0,0.00855432897930875,0.01652601607860652,0.028342972041363462,0.10235615491009682,0.010671016582552272
161,2012,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2012,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
161,2013,Men,18-29,Danish,Higher education,0.0,82.0,0.0,0.0,0.0,0.0,0.0
161,2013,Men,18-29,Danish,No higher education,0.236,1179.0,0.015858877172983756,0.032796322489391794,0.0813816905527932,0.01867910848549946,0.01979398164615494
161,2013,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
161,2013,Men,18-29,Immigrants and descendants,No higher education,0.126,223.0,0.001601481903676261,0.0033118811881188122,0.008218192453933898,0.01921887824897401,0.00199886177705058
161,2013,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Men,18-29,Non-western immigrants and descendants,No higher education,0.128,211.0,0.0015393559418637789,0.0031834040546911834,0.007899385785317344,0.022753159224936818,0.0019213203386213276
161,2013,Men,30-39,Danish,Higher education,0.131,282.0,0.002105557138785979,0.004354314002828855,0.011970836033700583,0.00247999462943072,0.010591169724770642
161,2013,Men,30-39,Danish,No higher education,0.474,852.0,0.02301783984041037,0.0476011315417256,0.1308645495787427,0.027111170784103116,0.028729316354841005
161,2013,Men,30-39,Immigrants and descendants,Higher education,0.014,72.0,5.745226560273583e-05,0.00011881188118811881,0.0003266364225534673,0.0006894664842681258,0.0002889908256880734
161,2013,Men,30-39,Immigrants and descendants,No higher education,0.268,164.0,0.0025051011684240525,0.005180575200377181,0.014242384964355153,0.03006292749658003,0.003126698442057338
161,2013,Men,30-39,Non-western immigrants and descendants,Higher education,0.017,60.0,5.8136221145625535e-05,0.00012022630834512023,0.0003305249513933895,0.0008593091828138164,0.0002924311926605505
161,2013,Men,30-39,Non-western immigrants and descendants,No higher education,0.209,148.0,0.0017630094043887146,0.003645921735030646,0.010023331173039532,0.026058972198820553,0.0022004695169666358
161,2013,Men,40-49,Danish,Higher education,0.446,395.0,0.010041037332573383,0.020764969354078268,0.05576764798987021,0.011826664876476907,0.05050745412844036
161,2013,Men,40-49,Danish,No higher education,0.617,1030.0,0.03622171558848675,0.0749068835454974,0.2011744222855334,0.042663131041890436,0.04520950416162765
161,2013,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
161,2013,Men,40-49,Immigrants and descendants,No higher education,0.743,101.0,0.004277172983756056,0.008845238095238095,0.02375530231085787,0.05132900136798906,0.005338479049583837
161,2013,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Men,40-49,Non-western immigrants and descendants,No higher education,0.593,86.0,0.002906697064690795,0.006011079679396511,0.016143716365938587,0.04296377422072451,0.003627943373408266
161,2013,Men,50-59,Danish,Higher education,0.345,249.0,0.004896266742661726,0.010125530410183875,0.032813216195569136,0.005766984425349086,0.02462872706422018
161,2013,Men,50-59,Danish,No higher education,1.48,922.0,0.0777748646337988,0.16083922677982085,0.52122230710466,0.09160580021482277,0.09707334424130326
161,2013,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2013,Men,50-59,Immigrants and descendants,No higher education,1.233,60.0,0.004216585921915076,0.00871994342291372,0.02825821237585944,0.05060191518467853,0.005262858362381732
161,2013,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Men,50-59,Non-western immigrants and descendants,No higher education,0.78,50.0,0.0022228555143915646,0.004596888260254597,0.014896867838044309,0.03285593934288122,0.002774418439211781
161,2013,Men,60-65,Danish,Higher education,1.866,380.0,0.040414933029353096,0.08357850070721358,0.13472924187725632,0.04760204081632653,0.20329128440366973
161,2013,Men,60-65,Danish,No higher education,2.871,1801.0,0.2947090909090909,0.6094614568599718,0.9824569637089113,0.3471180853920516,0.36783602475634913
161,2013,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2013,Men,60-65,Immigrants and descendants,No higher education,2.229,83.0,0.010544713593616415,0.02180657708628006,0.035152384571537146,0.1265437756497948,0.013161200825211638
161,2013,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Men,60-65,Non-western immigrants and descendants,No higher education,1.093,54.0,0.003364035337703049,0.006956859971711457,0.011214516435493064,0.04972367312552654,0.004198762182542505
161,2013,Women,18-29,Danish,Higher education,0.492,124.0,0.0034772299800512967,0.006733031674208145,0.01784381398069611,0.004095596133190118,0.017490825688073395
161,2013,Women,18-29,Danish,No higher education,0.295,1156.0,0.019436876603020802,0.03763602251407129,0.09974261479964902,0.022893394199785175,0.024259799388205164
161,2013,Women,18-29,Immigrants and descendants,Higher education,,,,,,,
161,2013,Women,18-29,Immigrants and descendants,No higher education,0.468,233.0,0.006215104018238815,0.012034433285509327,0.031893536121673005,0.07458549931600547,0.007757273956036139
161,2013,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Women,18-29,Non-western immigrants and descendants,No higher education,0.483,211.0,0.005808663436876603,0.011247434058050986,0.029807838549283414,0.08585762426284752,0.007249982215266415
161,2013,Women,30-39,Danish,Higher education,0.361,449.0,0.009238472499287546,0.017888643637567595,0.052523979261179514,0.010881377551020407,0.04647047018348623
161,2013,Women,30-39,Danish,No higher education,0.734,563.0,0.023553263037902537,0.045606665930912706,0.13390861957226183,0.027741809881847473,0.029397595504019353
161,2013,Women,30-39,Immigrants and descendants,Higher education,0.384,99.0,0.002166771159874608,0.004195563403597837,0.012318859364873622,0.026002735978112177,0.010899082568807339
161,2013,Women,30-39,Immigrants and descendants,No higher education,0.241,170.0,0.002335138216015959,0.004521575984990619,0.013276085547634478,0.02802325581395349,0.0029145621398591445
161,2013,Women,30-39,Non-western immigrants and descendants,Higher education,0.473,74.0,0.0019949843260188087,0.003862929036530184,0.011342190537913155,0.02948778433024431,0.010034977064220183
161,2013,Women,30-39,Non-western immigrants and descendants,No higher education,0.268,153.0,0.002337076090054147,0.004525328330206379,0.013287103046014258,0.03454422914911542,0.0029169808636266632
161,2013,Women,40-49,Danish,Higher education,0.398,442.0,0.010026560273582218,0.019414634146341467,0.055687242798353916,0.011809613319011815,0.05043463302752294
161,2013,Women,40-49,Danish,No higher education,0.851,928.0,0.04501157024793388,0.08715682595739985,0.24999303577081353,0.053016111707841033,0.056180408337483105
161,2013,Women,40-49,Immigrants and descendants,Higher education,,,,,,,
161,2013,Women,40-49,Immigrants and descendants,No higher education,0.387,93.0,0.0020513536620119692,0.0039720781370709635,0.011393162393162393,0.024617647058823532,0.002560361385786441
161,2013,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Women,40-49,Non-western immigrants and descendants,No higher education,0.405,84.0,0.0019390139640923342,0.0037545524776514735,0.01076923076923077,0.02866048862679023,0.002420146546204738
161,2013,Women,50-59,Danish,Higher education,0.445,335.0,0.008496722713023654,0.016452378324688224,0.056942322383498854,0.010007720193340494,0.04273939220183486
161,2013,Women,50-59,Danish,No higher education,0.893,873.0,0.044433684810487324,0.08603785454144135,0.2977803666921314,0.052335459183673466,0.05545913068222238
161,2013,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2013,Women,50-59,Immigrants and descendants,No higher education,0.575,73.0,0.0023924194927329723,0.004632490895044697,0.016033231474407945,0.02871067031463748,0.002986056768869602
161,2013,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Women,50-59,Non-western immigrants and descendants,No higher education,0.643,56.0,0.002052322599031063,0.003973954309678843,0.013754010695187165,0.03033529907329402,0.0025615707476702
161,2013,Women,60-65,Danish,Higher education,2.002,445.0,0.050777429467084634,0.09832137733142036,0.16927417822534674,0.05980733082706766,0.2554157110091743
161,2013,Women,60-65,Danish,No higher education,2.789,2409.0,0.382941065830721,0.7414966339256153,1.2765914877446325,0.45104061493018266,0.47796122928078544
161,2013,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2013,Women,60-65,Immigrants and descendants,No higher education,1.33,91.0,0.0068982616129951565,0.013357245337159254,0.02299638989169675,0.08278385772913817,0.00860994522302056
161,2013,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2013,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
161,2014,Men,18-29,Danish,Higher education,0.099,91.0,0.0005060667340748231,0.0010481675392670156,0.002534890264490715,0.0006022058823529412,0.0024165772532188843
161,2014,Men,18-29,Danish,No higher education,0.212,1237.0,0.01473115380294349,0.030511227457824315,0.07378840742824985,0.017529679144385028,0.0186332243853915
161,2014,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
161,2014,Men,18-29,Immigrants and descendants,No higher education,0.283,226.0,0.0035927423884956743,0.007441303083187899,0.017996060776589756,0.03970080695220359,0.004544408128463834
161,2014,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Men,18-29,Non-western immigrants and descendants,No higher education,0.296,213.0,0.003541624536568925,0.0073354275741710296,0.017740011254924026,0.05121689683184403,0.004479749893420491
161,2014,Men,30-39,Danish,Higher education,0.087,286.0,0.0013977081226828445,0.002894938917975567,0.00822001982160555,0.001663235294117647,0.006674356223175965
161,2014,Men,30-39,Danish,No higher education,0.326,816.0,0.01494304010785305,0.030950087260034908,0.0878810703666997,0.01778181818181818,0.018901236322296434
161,2014,Men,30-39,Immigrants and descendants,Higher education,0.014,70.0,5.504999438265363e-05,0.00011401977894124491,0.00032375289065080936,0.0006083178150217257,0.00026287553648068673
161,2014,Men,30-39,Immigrants and descendants,No higher education,0.346,162.0,0.0031486349848331647,0.006521465968586387,0.018517343904856293,0.03479329608938547,0.0039826630666477195
161,2014,Men,30-39,Non-western immigrants and descendants,Higher education,0.0,59.0,0.0,0.0,0.0,0.0,0.0
161,2014,Men,30-39,Non-western immigrants and descendants,No higher education,0.379,145.0,0.003087012695202786,0.006393833624200116,0.018154938883382887,0.04464256701868399,0.0039047179195679975
161,2014,Men,40-49,Danish,Higher education,0.488,406.0,0.011129536007190204,0.02305154159394997,0.0613019801980198,0.013243850267379679,0.053145922746781114
161,2014,Men,40-49,Danish,No higher education,0.6,1022.0,0.034445567913717556,0.07134380453752182,0.18972772277227723,0.04098930481283422,0.043569702998436835
161,2014,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
161,2014,Men,40-49,Immigrants and descendants,No higher education,0.55,109.0,0.003367599146163353,0.00697498545666085,0.018548886138613864,0.037212911235257606,0.00425962768225096
161,2014,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Men,40-49,Non-western immigrants and descendants,No higher education,0.521,94.0,0.0027510392090776318,0.005697963932518906,0.015152846534653467,0.039783915515840776,0.003479749893420492
161,2014,Men,50-59,Danish,Higher education,0.32,253.0,0.00454780361757106,0.009419429901105295,0.030310745039311117,0.005411764705882353,0.02171673819742489
161,2014,Men,50-59,Danish,No higher education,1.145,940.0,0.06045949893270419,0.1252239674229203,0.40295769374766005,0.0719451871657754,0.07647434986499929
161,2014,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2014,Men,50-59,Immigrants and descendants,No higher education,1.203,64.0,0.004324907313784969,0.008957766143106458,0.028825159116435795,0.04779143389199255,0.0054705130027000145
161,2014,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Men,50-59,Non-western immigrants and descendants,No higher education,0.63,54.0,0.001911021233569262,0.003958115183246074,0.01273680269561962,0.027636068237205522,0.0024172232485434133
161,2014,Men,60-65,Danish,Higher education,2.704,398.0,0.06045343219862937,0.12521140197789413,0.20236780744640845,0.0719379679144385,0.28867811158798284
161,2014,Men,60-65,Danish,No higher education,3.06,1809.0,0.31095045500505564,0.644041884816754,1.040906355772847,0.3700227272727273,0.3933167542987068
161,2014,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2014,Men,60-65,Immigrants and descendants,No higher education,1.735,83.0,0.008089259633749018,0.01675450843513671,0.02707878901842798,0.08938857852265675,0.01023198806309507
161,2014,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Men,60-65,Non-western immigrants and descendants,No higher education,1.569,58.0,0.005111897539602292,0.010587783595113438,0.01711207220759684,0.07392526401299757,0.0064659656103453166
161,2014,Women,18-29,Danish,Higher education,0.401,167.0,0.0037617683406358836,0.007273487563810145,0.018842712436691052,0.004476403743315508,0.017963251072961376
161,2014,Women,18-29,Danish,No higher education,0.403,1104.0,0.024992248062015505,0.048323232323232324,0.1251862689926843,0.029740106951871657,0.031612334801762114
161,2014,Women,18-29,Immigrants and descendants,Higher education,0.255,51.0,0.000730535894843276,0.001412512218963832,0.0036592571750140687,0.008072625698324024,0.0034884656652360516
161,2014,Women,18-29,Immigrants and descendants,No higher education,0.423,241.0,0.00572649140546006,0.011072336265884653,0.02868401800787845,0.06327932960893855,0.00724335654398181
161,2014,Women,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Women,18-29,Non-western immigrants and descendants,No higher education,0.442,224.0,0.005561622289630379,0.010753557076137722,0.027858187957231287,0.08042891957757921,0.007034815972715646
161,2014,Women,30-39,Danish,Higher education,0.443,440.0,0.010949331535782496,0.02117084826762246,0.06439378923026098,0.013029411764705883,0.052285407725321885
161,2014,Women,30-39,Danish,No higher education,0.63,548.0,0.019393326592517694,0.03749755620723363,0.11405351833498513,0.02307754010695187,0.02453033963336649
161,2014,Women,30-39,Immigrants and descendants,Higher education,0.438,105.0,0.002583417593528817,0.004995112414467253,0.015193260654112983,0.028547486033519552,0.01233637339055794
161,2014,Women,30-39,Immigrants and descendants,No higher education,0.754,167.0,0.007073250196607123,0.013676333224720321,0.041598282127518996,0.07816139044072005,0.008946852351854483
161,2014,Women,30-39,Non-western immigrants and descendants,Higher education,0.543,81.0,0.002470677451971689,0.004777126099706746,0.014530227948463826,0.035729488220958575,0.011798015021459227
161,2014,Women,30-39,Non-western immigrants and descendants,No higher education,0.824,148.0,0.006850466239748342,0.013245574019767569,0.04028807400066072,0.09906742485783915,0.008665056131874379
161,2014,Women,40-49,Danish,Higher education,0.395,451.0,0.010007021682956972,0.019348864994026285,0.055119121287128724,0.011908088235294118,0.04778567596566524
161,2014,Women,40-49,Danish,No higher education,0.639,891.0,0.031982305358948436,0.061838709677419355,0.17615996287128713,0.038058088235294114,0.040453957652408695
161,2014,Women,40-49,Immigrants and descendants,Higher education,0.115,52.0,0.0003359173126614987,0.0006495058107961334,0.0018502475247524754,0.0037119801365611423,0.0016040772532188842
161,2014,Women,40-49,Immigrants and descendants,No higher education,0.333,111.0,0.00207633973710819,0.004014662756598241,0.01143657178217822,0.022944134078212292,0.0026263322438539152
161,2014,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Women,40-49,Non-western immigrants and descendants,No higher education,0.375,96.0,0.0020222446916076846,0.0039100684261974585,0.011138613861386138,0.02924451665312754,0.00255790819951684
161,2014,Women,50-59,Danish,Higher education,1.411,353.0,0.027979047298056402,0.05409829477571414,0.18647809809060278,0.03329431818181818,0.13360595493562233
161,2014,Women,50-59,Danish,No higher education,1.067,872.0,0.05226513874845523,0.10105615292712067,0.3483429427180831,0.06219411764705882,0.06610942162853488
161,2014,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2014,Women,50-59,Immigrants and descendants,No higher education,0.066,76.0,0.0002817660936973374,0.0005448028673835125,0.0018779483339573194,0.0031135940409683428,0.0003564018757993463
161,2014,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Women,50-59,Non-western immigrants and descendants,No higher education,0.068,59.0,0.0002253679361869453,0.00043575540349733897,0.0015020591538749534,0.0032591389114541027,0.00028506465823504337
161,2014,Women,60-65,Danish,Higher education,1.71,465.0,0.04466632962588473,0.08636363636363636,0.14952049642722828,0.053151737967914434,0.21329130901287552
161,2014,Women,60-65,Danish,No higher education,2.771,2411.0,0.3752882260420177,0.7256306071467362,1.2562769838285068,0.44658295454545455,0.4746966747193406
161,2014,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2014,Women,60-65,Immigrants and descendants,No higher education,1.309,94.0,0.0069119200089877535,0.013364396654719234,0.023137645731477998,0.07637864680322781,0.008742788119937473
161,2014,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2014,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
161,2015,Men,18-29,Danish,Higher education,0.077,78.0,0.0003336852047335963,0.0006888404633558895,0.0016232432432432432,0.000402088772845953,0.0015475392939963927
161,2015,Men,18-29,Danish,No higher education,0.218,1273.0,0.01541830101672315,0.03182865007454983,0.07500378378378378,0.018578964986275693,0.01965675024791047
161,2015,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
161,2015,Men,18-29,Immigrants and descendants,No higher education,0.097,248.0,0.0013365186954830824,0.002759031999082464,0.006501621621621621,0.014010483401281304,0.0017039240685649524
161,2015,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Men,18-29,Non-western immigrants and descendants,No higher education,0.107,224.0,0.0013316295349741652,0.0027489390985204723,0.0064778378378378375,0.017820074349442376,0.001697690891061057
161,2015,Men,30-39,Danish,Higher education,0.278,284.0,0.004386465914773043,0.009055166876935429,0.026458445040214478,0.005285666465823124,0.020343210512754447
161,2015,Men,30-39,Danish,No higher education,0.372,772.0,0.015955553086282572,0.032937722215850444,0.09624128686327078,0.019226350672825868,0.020341691457713557
161,2015,Men,30-39,Immigrants and descendants,Higher education,0.188,80.0,0.0008356019778876604,0.0017249684596857438,0.0050402144772117964,0.008759464181712289,0.0038752898737438807
161,2015,Men,30-39,Immigrants and descendants,No higher education,0.517,172.0,0.004940496694260793,0.010198876017891961,0.029800268096514745,0.05179033197437391,0.006298625867686642
161,2015,Men,30-39,Non-western immigrants and descendants,Higher education,0.062,64.0,0.00022045669203844657,0.0004550980617043239,0.0013297587131367293,0.0029501858736059477,0.0010224169028600876
161,2015,Men,30-39,Non-western immigrants and descendants,No higher education,0.553,159.0,0.004885104728040448,0.010084528042206675,0.029466152815013406,0.0653732342007435,0.006228006799830005
161,2015,Men,40-49,Danish,Higher education,0.389,396.0,0.008558475470859491,0.01766762243376534,0.04847199496538704,0.010312914239807191,0.03969183200206133
161,2015,Men,40-49,Danish,No higher education,0.432,1004.0,0.02409733874104117,0.04974515426080973,0.1364782882315922,0.029037156055432816,0.030721631959201016
161,2015,Men,40-49,Immigrants and descendants,Higher education,,,,,,,
161,2015,Men,40-49,Immigrants and descendants,No higher education,0.509,114.0,0.0032238457692094005,0.006655121000114692,0.018258653241032097,0.033794991263832265,0.004110072248193796
161,2015,Men,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Men,40-49,Non-western immigrants and descendants,No higher education,0.443,97.0,0.0023874104116895383,0.004928432159651336,0.013521397105097546,0.03194869888475836,0.0030437030740898146
161,2015,Men,50-59,Danish,Higher education,0.678,276.0,0.010396577587643759,0.021462094276866614,0.0671190817790531,0.012527816830688893,0.048216439062097396
161,2015,Men,50-59,Danish,No higher education,0.96,977.0,0.05210956164231346,0.1075719692625301,0.33641319942611186,0.06279172524603334,0.06643433914152146
161,2015,Men,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2015,Men,50-59,Immigrants and descendants,No higher education,1.267,75.0,0.005279459969998334,0.010898612226172725,0.03408357245337159,0.05534362259755387,0.00673076923076923
161,2015,Men,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Men,50-59,Non-western immigrants and descendants,No higher education,0.422,64.0,0.0015005278071003945,0.0030976029361165273,0.009687230989956958,0.020080297397769516,0.0019130188411956366
161,2015,Men,60-65,Danish,Higher education,1.506,401.0,0.0335521973442969,0.06926321825897466,0.11290072910824454,0.04043020686884917,0.1556057717083226
161,2015,Men,60-65,Danish,No higher education,2.982,1814.0,0.3005360297794322,0.6204092212409681,1.0112821088053843,0.3621442056637879,0.38315257118572044
161,2015,Men,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2015,Men,60-65,Immigrants and descendants,No higher education,1.77,87.0,0.008555475304183565,0.017661429062965937,0.028788558609085812,0.08968549796156086,0.010907352316192095
161,2015,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Men,60-65,Non-western immigrants and descendants,No higher education,1.483,60.0,0.004943607978221012,0.010205298772795047,0.016634885025238366,0.06615613382899628,0.00630259243518912
161,2015,Women,18-29,Danish,Higher education,0.354,175.0,0.003441857880993388,0.006675646551724137,0.016743243243243243,0.00414741916047399,0.01596238082968307
161,2015,Women,18-29,Danish,No higher education,0.323,1086.0,0.019488749374965277,0.03779935344827586,0.09480486486486486,0.02348383209479815,0.024846153846153848
161,2015,Women,18-29,Immigrants and descendants,Higher education,0.361,72.0,0.00144408022667926,0.002800862068965517,0.007024864864864864,0.015138031450203843,0.006697242978613759
161,2015,Women,18-29,Immigrants and descendants,No higher education,0.209,253.0,0.0029377743207955995,0.0056979525862068964,0.01429108108108108,0.030796156086196853,0.0037453605326533503
161,2015,Women,18-29,Non-western immigrants and descendants,Higher education,0.431,58.0,0.0013888549363853548,0.00269375,0.006756216216216216,0.018585873605947954,0.006441123421798505
161,2015,Women,18-29,Non-western immigrants and descendants,No higher education,0.206,233.0,0.002666703705761431,0.005172198275862069,0.012972432432432431,0.035686245353159854,0.003399773338999858
161,2015,Women,30-39,Danish,Higher education,0.56,439.0,0.013658536585365855,0.026491379310344832,0.08238605898123325,0.016458458860547635,0.06334449884050503
161,2015,Women,30-39,Danish,No higher education,0.616,526.0,0.01800188899383299,0.03491551724137931,0.10858445040214477,0.021692173796612438,0.022950559569344102
161,2015,Women,30-39,Immigrants and descendants,Higher education,0.343,108.0,0.0020581143396855386,0.003991810344827587,0.012414209115281504,0.02157483983692487,0.009544962638495235
161,2015,Women,30-39,Immigrants and descendants,No higher education,0.376,157.0,0.003279737763209067,0.006361206896551724,0.0197828418230563,0.034380896913220736,0.00418132880011333
161,2015,Women,30-39,Non-western immigrants and descendants,Higher education,0.427,82.0,0.0019453302961275625,0.003773060344827586,0.011733914209115282,0.026032713754646837,0.009021901571759855
161,2015,Women,30-39,Non-western immigrants and descendants,No higher education,0.34,141.0,0.0026634813045169174,0.005165948275862069,0.0160656836461126,0.03564312267657993,0.0033956651083722907
161,2015,Women,40-49,Danish,Higher education,0.586,478.0,0.015562420134451914,0.03018405172413793,0.08813971050975455,0.01875262770301935,0.07217418191187838
161,2015,Women,40-49,Danish,No higher education,0.479,810.0,0.021556197566531474,0.04180926724137931,0.1220862177470107,0.02597509540068287,0.02748193795155121
161,2015,Women,40-49,Immigrants and descendants,Higher education,0.211,57.0,0.0006682037890993944,0.0012960129310344828,0.003784455632473254,0.007004659289458357,0.0030989435712445246
161,2015,Women,40-49,Immigrants and descendants,No higher education,0.513,119.0,0.0033916884271348413,0.006578340517241379,0.019209251101321587,0.03555445544554456,0.004324054398640034
161,2015,Women,40-49,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Women,40-49,Non-western immigrants and descendants,No higher education,0.592,103.0,0.0033877437635424184,0.006570689655172413,0.019186910006293266,0.045335315985130104,0.004319025357699391
161,2015,Women,50-59,Danish,Higher education,0.477,346.0,0.009169509417189843,0.017784698275862067,0.05919727403156384,0.011049206668005624,0.04252563772223654
161,2015,Women,50-59,Danish,No higher education,0.891,917.0,0.04539402189010501,0.0880438577586207,0.2930584648493544,0.05469953805985138,0.057872715682107945
161,2015,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
161,2015,Women,50-59,Immigrants and descendants,No higher education,0.384,73.0,0.0015574198566587034,0.0030206896551724137,0.010054519368723099,0.016326150262085032,0.001985550361240969
161,2015,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Women,50-59,Non-western immigrants and descendants,No higher education,0.367,60.0,0.0012234013000722262,0.002372844827586207,0.007898134863701578,0.01637174721189591,0.0015597110072248191
161,2015,Women,60-65,Danish,Higher education,1.832,487.0,0.04956853158508807,0.09614051724137931,0.16679454103570762,0.059729798486978646,0.2298850811646483
161,2015,Women,60-65,Danish,No higher education,2.507,2398.0,0.3340066670370576,0.6478217672413794,1.1239083940923538,0.4024761330923211,0.42582419606176514
161,2015,Women,60-65,Immigrants and descendants,Higher education,,,,,,,
161,2015,Women,60-65,Immigrants and descendants,No higher education,0.922,102.0,0.0052249569420523365,0.010134051724137932,0.01758160403813797,0.05477227722772277,0.006661283467913302
161,2015,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
161,2015,Women,60-65,Non-western immigrants and descendants,No higher education,,,,,,,
