municipality code,year,gender,age,ethnicity,education,income,income observations,weighted_inc_mun
169,2003,Women,60-65,Immigrants and descendants,Higher education,,,
169,2003,Women,60-65,Immigrants and descendants,No higher education,,,
169,2003,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2003,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2004,Men,30-39,Danish,Higher education,278948.366,607.0,7708.001008876951
169,2004,Men,30-39,Danish,No higher education,231121.244,2013.0,21179.36287030546
169,2004,Men,30-39,Immigrants and descendants,Higher education,223522.824,76.0,773.3297502617562
169,2004,Men,30-39,Immigrants and descendants,No higher education,166884.613,261.0,1982.832612236537
169,2004,Men,30-39,Non-western immigrants and descendants,Higher education,214622.702,60.0,586.2139627623253
169,2004,Men,30-39,Non-western immigrants and descendants,No higher education,159640.164,239.0,1736.8780077388808
169,2004,Men,40-49,Danish,Higher education,305142.704,523.0,7264.971739063141
169,2004,Men,40-49,Danish,No higher education,249793.524,2124.0,24152.65830454773
169,2004,Men,40-49,Immigrants and descendants,Higher education,221040.106,81.0,815.0520592707243
169,2004,Men,40-49,Immigrants and descendants,No higher education,180170.378,136.0,1115.4536990940956
169,2004,Men,40-49,Non-western immigrants and descendants,Higher education,206676.29,69.0,649.1857791232303
169,2004,Men,40-49,Non-western immigrants and descendants,No higher education,160683.694,105.0,768.0515259252514
169,2004,Men,50-59,Danish,Higher education,367860.889,546.0,9143.353457185778
169,2004,Men,50-59,Danish,No higher education,284572.314,2229.0,28875.662944689764
169,2004,Men,50-59,Immigrants and descendants,Higher education,,,
169,2004,Men,50-59,Immigrants and descendants,No higher education,198009.325,113.0,1018.575760231256
169,2004,Men,50-59,Non-western immigrants and descendants,Higher education,,,
169,2004,Men,50-59,Non-western immigrants and descendants,No higher education,170545.783,85.0,659.9167640096508
169,2004,Men,60-65,Danish,Higher education,342702.771,312.0,4867.449563071881
169,2004,Men,60-65,Danish,No higher education,272223.478,1152.0,14276.02524951063
169,2004,Men,60-65,Immigrants and descendants,Higher education,,,
169,2004,Men,60-65,Immigrants and descendants,No higher education,207935.87,73.0,691.0055314790367
169,2004,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2004,Men,60-65,Non-western immigrants and descendants,No higher education,,,
169,2004,Women,30-39,Danish,Higher education,265656.525,742.0,8973.330065552875
169,2004,Women,30-39,Danish,No higher education,224541.668,1943.0,19860.903215004324
169,2004,Women,30-39,Immigrants and descendants,Higher education,165768.105,283.0,2135.5839994082035
169,2004,Women,30-39,Immigrants and descendants,No higher education,210473.01,69.0,661.1115623435153
169,2004,Women,30-39,Non-western immigrants and descendants,Higher education,193121.056,53.0,465.9450980106523
169,2004,Women,30-39,Non-western immigrants and descendants,No higher education,158055.823,253.0,1820.3725232849274
169,2004,Women,40-49,Danish,Higher education,282921.94,624.0,8036.750150680567
169,2004,Women,40-49,Danish,No higher education,253736.991,2135.0,24661.013146310375
169,2004,Women,40-49,Immigrants and descendants,Higher education,234393.292,60.0,640.214754859562
169,2004,Women,40-49,Immigrants and descendants,No higher education,185189.527,160.0,1348.856207948286
169,2004,Women,40-49,Non-western immigrants and descendants,Higher education,285737.667,2345.0,30502.791874857743
169,2004,Women,40-49,Non-western immigrants and descendants,No higher education,176229.185,127.0,1018.8512994491738
169,2004,Women,50-59,Danish,Higher education,216557.445,111.0,1094.272153457459
169,2004,Women,50-59,Danish,No higher education,356363.274,587.0,9522.704139755087
169,2004,Women,50-59,Immigrants and descendants,Higher education,178226.292,56.0,454.3484477625529
169,2004,Women,50-59,Immigrants and descendants,No higher education,,,
169,2004,Women,50-59,Non-western immigrants and descendants,Higher education,,,
169,2004,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2004,Women,60-65,Danish,Higher education,316975.028,263.0,3794.98485746802
169,2004,Women,60-65,Danish,No higher education,245821.827,1352.0,15129.562985569262
169,2004,Women,60-65,Immigrants and descendants,Higher education,,,
169,2004,Women,60-65,Immigrants and descendants,No higher education,,,
169,2004,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2004,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2005,Men,30-39,Danish,Higher education,285322.465,615.0,7957.612624144031
169,2005,Men,30-39,Danish,No higher education,232875.194,1938.0,20466.74191519659
169,2005,Men,30-39,Immigrants and descendants,Higher education,220320.266,78.0,779.3288625459163
169,2005,Men,30-39,Immigrants and descendants,No higher education,173654.317,287.0,2260.160037141173
169,2005,Men,30-39,Non-western immigrants and descendants,Higher education,207288.718,61.0,573.4257765180718
169,2005,Men,30-39,Non-western immigrants and descendants,No higher education,167269.975,260.0,1972.254931749127
169,2005,Men,40-49,Danish,Higher education,309306.988,538.0,7546.467713210286
169,2005,Men,40-49,Danish,No higher education,254530.71,2129.0,24574.662445694074
169,2005,Men,40-49,Immigrants and descendants,Higher education,230832.895,84.0,879.3235309056278
169,2005,Men,40-49,Immigrants and descendants,No higher education,183582.925,156.0,1298.7590721509227
169,2005,Men,40-49,Non-western immigrants and descendants,Higher education,213553.951,69.0,668.2337589678473
169,2005,Men,40-49,Non-western immigrants and descendants,No higher education,170596.346,127.0,982.5284994784816
169,2005,Men,50-59,Danish,Higher education,379873.988,514.0,8854.710889846267
169,2005,Men,50-59,Danish,No higher education,286193.893,2113.0,27424.048610448503
169,2005,Men,50-59,Immigrants and descendants,Higher education,222986.638,50.0,505.61570450319715
169,2005,Men,50-59,Immigrants and descendants,No higher education,203715.872,109.0,1006.985172917328
169,2005,Men,50-59,Non-western immigrants and descendants,Higher education,,,
169,2005,Men,50-59,Non-western immigrants and descendants,No higher education,179835.517,85.0,693.2120513808898
169,2005,Men,60-65,Danish,Higher education,351048.468,328.0,5221.7086528502105
169,2005,Men,60-65,Danish,No higher education,279448.772,1261.0,15980.449933880549
169,2005,Men,60-65,Immigrants and descendants,Higher education,,,
169,2005,Men,60-65,Immigrants and descendants,No higher education,203733.969,73.0,674.4628242256588
169,2005,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2005,Men,60-65,Non-western immigrants and descendants,No higher education,,,
169,2005,Women,30-39,Danish,Higher education,274889.152,760.0,9474.207769262166
169,2005,Women,30-39,Danish,No higher education,226006.56,1814.0,18592.16814838329
169,2005,Women,30-39,Immigrants and descendants,Higher education,167874.449,294.0,2238.224479887533
169,2005,Women,30-39,Immigrants and descendants,No higher education,218905.412,80.0,794.1786295406104
169,2005,Women,30-39,Non-western immigrants and descendants,Higher education,199789.045,59.0,534.5586891750942
169,2005,Women,30-39,Non-western immigrants and descendants,No higher education,159656.753,267.0,1933.1709696158903
169,2005,Women,40-49,Danish,Higher education,285639.989,670.0,8678.916721690626
169,2005,Women,40-49,Danish,No higher education,257040.578,2125.0,24770.36090199991
169,2005,Women,40-49,Immigrants and descendants,Higher education,244085.691,63.0,697.3560624461476
169,2005,Women,40-49,Immigrants and descendants,No higher education,196676.461,171.0,1525.1768550632626
169,2005,Women,40-49,Non-western immigrants and descendants,Higher education,290620.111,2240.0,29521.973998458117
169,2005,Women,40-49,Non-western immigrants and descendants,No higher education,181401.394,131.0,1077.6646235544872
169,2005,Women,50-59,Danish,Higher education,219511.091,116.0,1154.745206838692
169,2005,Women,50-59,Danish,No higher education,371953.536,567.0,9564.08575175729
169,2005,Women,50-59,Immigrants and descendants,Higher education,186296.0,65.0,549.1469774613396
169,2005,Women,50-59,Immigrants and descendants,No higher education,,,
169,2005,Women,50-59,Non-western immigrants and descendants,Higher education,,,
169,2005,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2005,Women,60-65,Danish,Higher education,321041.278,284.0,4134.765904131332
169,2005,Women,60-65,Danish,No higher education,252395.884,1419.0,16241.882880413585
169,2005,Women,60-65,Immigrants and descendants,Higher education,,,
169,2005,Women,60-65,Immigrants and descendants,No higher education,210398.71,51.0,486.6144034284159
169,2005,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2005,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2006,Men,30-39,Danish,Higher education,276055.071,651.0,8104.985848599648
169,2006,Men,30-39,Danish,No higher education,232817.673,1830.0,19215.096810986335
169,2006,Men,30-39,Immigrants and descendants,Higher education,216722.695,91.0,889.4495668154964
169,2006,Men,30-39,Immigrants and descendants,No higher education,177971.868,304.0,2440.05988688946
169,2006,Men,30-39,Non-western immigrants and descendants,Higher education,208139.05,73.0,685.254618229378
169,2006,Men,30-39,Non-western immigrants and descendants,No higher education,172761.101,276.0,2150.45613475849
169,2006,Men,40-49,Danish,Higher education,312837.71,556.0,7844.5752383529525
169,2006,Men,40-49,Danish,No higher education,256264.475,2190.0,25310.927716141254
169,2006,Men,40-49,Immigrants and descendants,Higher education,229801.779,87.0,901.6711664186172
169,2006,Men,40-49,Immigrants and descendants,No higher education,187533.88,180.0,1522.3965363279665
169,2006,Men,40-49,Non-western immigrants and descendants,Higher education,215932.936,70.0,681.6987110449645
169,2006,Men,40-49,Non-western immigrants and descendants,No higher education,175072.477,150.0,1184.3625828710594
169,2006,Men,50-59,Danish,Higher education,384661.56,509.0,8830.23199567041
169,2006,Men,50-59,Danish,No higher education,286080.969,2066.0,26655.99070734677
169,2006,Men,50-59,Immigrants and descendants,Higher education,,,
169,2006,Men,50-59,Immigrants and descendants,No higher education,194986.575,110.0,967.3261737248006
169,2006,Men,50-59,Non-western immigrants and descendants,Higher education,,,
169,2006,Men,50-59,Non-western immigrants and descendants,No higher education,173317.832,87.0,680.0456133134893
169,2006,Men,60-65,Danish,Higher education,352369.544,333.0,5291.979351102692
169,2006,Men,60-65,Danish,No higher education,282222.874,1263.0,16075.744818563118
169,2006,Men,60-65,Immigrants and descendants,Higher education,,,
169,2006,Men,60-65,Immigrants and descendants,No higher education,194784.046,74.0,650.0707799576061
169,2006,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2006,Men,60-65,Non-western immigrants and descendants,No higher education,155461.972,50.0,350.56594055833676
169,2006,Women,30-39,Danish,Higher education,271536.26,802.0,9821.498242006044
169,2006,Women,30-39,Danish,No higher education,229366.882,1684.0,17420.007634871243
169,2006,Women,30-39,Immigrants and descendants,Higher education,175273.781,334.0,2640.2130002254994
169,2006,Women,30-39,Immigrants and descendants,No higher education,220038.64,94.0,932.8296649077708
169,2006,Women,30-39,Non-western immigrants and descendants,Higher education,204146.032,71.0,653.6945055698372
169,2006,Women,30-39,Non-western immigrants and descendants,No higher education,168899.825,305.0,2323.296199206242
169,2006,Women,40-49,Danish,Higher education,286628.755,701.0,9061.775910115906
169,2006,Women,40-49,Danish,No higher education,257769.63,2113.0,24564.435493167366
169,2006,Women,40-49,Immigrants and descendants,Higher education,254115.688,65.0,744.9384260136201
169,2006,Women,40-49,Immigrants and descendants,No higher education,197176.993,177.0,1574.0011618184278
169,2006,Women,40-49,Non-western immigrants and descendants,Higher education,290765.572,2143.0,28102.224362783567
169,2006,Women,40-49,Non-western immigrants and descendants,No higher education,186010.162,139.0,1166.076422586028
169,2006,Women,50-59,Danish,Higher education,217497.874,114.0,1118.240997429306
169,2006,Women,50-59,Danish,No higher education,361612.855,565.0,9214.416771523925
169,2006,Women,50-59,Immigrants and descendants,Higher education,183863.731,66.0,547.2875229332973
169,2006,Women,50-59,Immigrants and descendants,No higher education,,,
169,2006,Women,50-59,Non-western immigrants and descendants,Higher education,,,
169,2006,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2006,Women,60-65,Danish,Higher education,326189.313,309.0,4545.731191854959
169,2006,Women,60-65,Danish,No higher education,256830.407,1491.0,17270.289849682045
169,2006,Women,60-65,Immigrants and descendants,Higher education,,,
169,2006,Women,60-65,Immigrants and descendants,No higher education,204432.752,50.0,460.99479547197046
169,2006,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2006,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2007,Men,30-39,Danish,Higher education,276717.622,679.0,8348.8676
169,2007,Men,30-39,Danish,No higher education,232255.994,1747.0,18029.381093890246
169,2007,Men,30-39,Immigrants and descendants,Higher education,222726.245,104.0,1029.2614743390359
169,2007,Men,30-39,Immigrants and descendants,No higher education,175842.086,345.0,2695.6462861586315
169,2007,Men,30-39,Non-western immigrants and descendants,Higher education,213459.386,85.0,806.222964230171
169,2007,Men,30-39,Non-western immigrants and descendants,No higher education,172371.335,319.0,2443.299527438347
169,2007,Men,40-49,Danish,Higher education,306860.668,604.0,8235.674004532326
169,2007,Men,40-49,Danish,No higher education,254017.297,2236.0,25238.066033859144
169,2007,Men,40-49,Immigrants and descendants,Higher education,213627.132,95.0,901.7808282603867
169,2007,Men,40-49,Immigrants and descendants,No higher education,192900.133,212.0,1817.1441100199954
169,2007,Men,40-49,Non-western immigrants and descendants,Higher education,204657.3,76.0,691.1332948233726
169,2007,Men,40-49,Non-western immigrants and descendants,No higher education,181249.884,178.0,1433.5694002221728
169,2007,Men,50-59,Danish,Higher education,380648.82,482.0,8152.53193690291
169,2007,Men,50-59,Danish,No higher education,287046.694,1979.0,25241.742165118863
169,2007,Men,50-59,Immigrants and descendants,Higher education,228064.124,51.0,516.8304965118863
169,2007,Men,50-59,Immigrants and descendants,No higher education,202004.552,114.0,1023.2623385025549
169,2007,Men,50-59,Non-western immigrants and descendants,Higher education,,,
169,2007,Men,50-59,Non-western immigrants and descendants,No higher education,179847.731,86.0,687.265268429238
169,2007,Men,60-65,Danish,Higher education,358305.674,333.0,5301.7458094645635
169,2007,Men,60-65,Danish,No higher education,281843.518,1334.0,16706.47647242835
169,2007,Men,60-65,Immigrants and descendants,Higher education,,,
169,2007,Men,60-65,Immigrants and descendants,No higher education,199264.97,83.0,734.9030219951122
169,2007,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2007,Men,60-65,Non-western immigrants and descendants,No higher education,170096.306,60.0,453.48937391690737
169,2007,Women,30-39,Danish,Higher education,266549.366,864.0,10233.22160515441
169,2007,Women,30-39,Danish,No higher education,226705.536,1560.0,15714.758327482783
169,2007,Women,30-39,Immigrants and descendants,Higher education,179065.03,375.0,2983.754110197734
169,2007,Women,30-39,Immigrants and descendants,No higher education,222987.731,113.0,1119.6451278826926
169,2007,Women,30-39,Non-western immigrants and descendants,Higher education,211711.032,82.0,771.3976726949567
169,2007,Women,30-39,Non-western immigrants and descendants,No higher education,175048.451,348.0,2706.814527793824
169,2007,Women,40-49,Danish,Higher education,286578.083,724.0,9219.397115840924
169,2007,Women,40-49,Danish,No higher education,257522.191,2120.0,24258.922235947564
169,2007,Women,40-49,Immigrants and descendants,Higher education,262858.467,69.0,805.9202054210175
169,2007,Women,40-49,Immigrants and descendants,No higher education,197880.472,191.0,1679.4121373916907
169,2007,Women,40-49,Non-western immigrants and descendants,Higher education,289317.577,2029.0,26084.21967265052
169,2007,Women,40-49,Non-western immigrants and descendants,No higher education,189834.56,161.0,1358.0699471228615
169,2007,Women,50-59,Danish,Higher education,222598.082,124.0,1226.4902096423018
169,2007,Women,50-59,Danish,No higher education,357977.561,564.0,8971.310571161965
169,2007,Women,50-59,Immigrants and descendants,Higher education,192176.192,73.0,623.366452610531
169,2007,Women,50-59,Immigrants and descendants,No higher education,,,
169,2007,Women,50-59,Non-western immigrants and descendants,Higher education,,,
169,2007,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2007,Women,60-65,Danish,Higher education,334173.389,319.0,4736.7834299489
169,2007,Women,60-65,Danish,No higher education,259013.536,1533.0,17643.53480062208
169,2007,Women,60-65,Immigrants and descendants,Higher education,,,
169,2007,Women,60-65,Immigrants and descendants,No higher education,228759.086,54.0,548.8998286602978
169,2007,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2007,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2008,Men,30-39,Danish,Higher education,274244.782,652.0,7919.199161344613
169,2008,Men,30-39,Danish,No higher education,229274.669,1735.0,17617.76654036937
169,2008,Men,30-39,Immigrants and descendants,Higher education,218065.73,104.0,1004.4216271756942
169,2008,Men,30-39,Immigrants and descendants,No higher education,174748.926,362.0,2801.679047433456
169,2008,Men,30-39,Non-western immigrants and descendants,Higher education,213193.746,89.0,840.3491471721511
169,2008,Men,30-39,Non-western immigrants and descendants,No higher education,172009.555,338.0,2574.924912086452
169,2008,Men,40-49,Danish,Higher education,306396.883,610.0,8277.696028610655
169,2008,Men,40-49,Danish,No higher education,252133.795,2216.0,24745.493144957705
169,2008,Men,40-49,Immigrants and descendants,Higher education,215872.053,106.0,1013.4389307763852
169,2008,Men,40-49,Immigrants and descendants,No higher education,188385.78,238.0,1985.7307958722708
169,2008,Men,40-49,Non-western immigrants and descendants,Higher education,205163.475,85.0,772.3502092652465
169,2008,Men,40-49,Non-western immigrants and descendants,No higher education,179920.57,207.0,1649.4777443642322
169,2008,Men,50-59,Danish,Higher education,355791.009,479.0,7547.893764604278
169,2008,Men,50-59,Danish,No higher education,280934.683,1945.0,24200.272750564687
169,2008,Men,50-59,Immigrants and descendants,Higher education,218354.563,54.0,522.2173879268346
169,2008,Men,50-59,Immigrants and descendants,No higher education,197647.12,111.0,971.647562779574
169,2008,Men,50-59,Non-western immigrants and descendants,Higher education,,,
169,2008,Men,50-59,Non-western immigrants and descendants,No higher education,175230.004,88.0,682.9461159484476
169,2008,Men,60-65,Danish,Higher education,351362.05,333.0,5181.963889011913
169,2008,Men,60-65,Danish,No higher education,274556.383,1308.0,15905.033392267149
169,2008,Men,60-65,Immigrants and descendants,Higher education,,,
169,2008,Men,60-65,Immigrants and descendants,No higher education,198151.274,81.0,710.8487175694229
169,2008,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2008,Men,60-65,Non-western immigrants and descendants,No higher education,169308.695,57.0,427.41466030382213
169,2008,Women,30-39,Danish,Higher education,266180.901,864.0,10185.58388165995
169,2008,Women,30-39,Danish,No higher education,225197.014,1480.0,14761.13117144249
169,2008,Women,30-39,Immigrants and descendants,Higher education,175180.739,434.0,3367.219129545153
169,2008,Women,30-39,Immigrants and descendants,No higher education,220828.794,131.0,1281.2158206297886
169,2008,Women,30-39,Non-western immigrants and descendants,Higher education,210250.202,98.0,912.5523626378493
169,2008,Women,30-39,Non-western immigrants and descendants,No higher education,171089.304,400.0,3030.9456397537538
169,2008,Women,40-49,Danish,Higher education,288416.84,748.0,9554.709965897515
169,2008,Women,40-49,Danish,No higher education,257125.084,2085.0,23743.55817972452
169,2008,Women,40-49,Immigrants and descendants,Higher education,244671.973,69.0,747.7021186500731
169,2008,Women,40-49,Immigrants and descendants,No higher education,198037.269,212.0,1859.4225177377207
169,2008,Women,40-49,Non-western immigrants and descendants,Higher education,287191.147,1965.0,24993.604847646042
169,2008,Women,40-49,Non-western immigrants and descendants,No higher education,190289.492,179.0,1508.5618968067674
169,2008,Women,50-59,Danish,Higher education,213056.123,125.0,1179.5037590238717
169,2008,Women,50-59,Danish,No higher education,341341.35,568.0,8586.82345542318
169,2008,Women,50-59,Immigrants and descendants,Higher education,190886.558,81.0,684.7872446963993
169,2008,Women,50-59,Immigrants and descendants,No higher education,256423.657,51.0,579.1933436821827
169,2008,Women,50-59,Non-western immigrants and descendants,Higher education,,,
169,2008,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2008,Women,60-65,Danish,Higher education,341850.83,325.0,4920.568658930865
169,2008,Women,60-65,Danish,No higher education,257793.567,1502.0,17148.94094663183
169,2008,Women,60-65,Immigrants and descendants,Higher education,,,
169,2008,Women,60-65,Immigrants and descendants,No higher education,227305.251,64.0,644.2949671818947
169,2008,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2008,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2009,Men,30-39,Danish,Higher education,276881.435,677.0,8329.20379893357
169,2009,Men,30-39,Danish,No higher education,229586.326,1736.0,17709.924991601867
169,2009,Men,30-39,Immigrants and descendants,Higher education,231801.964,119.0,1225.7024534992224
169,2009,Men,30-39,Immigrants and descendants,No higher education,179213.132,391.0,3113.6340640746503
169,2009,Men,30-39,Non-western immigrants and descendants,Higher education,229924.746,103.0,1052.3105460119975
169,2009,Men,30-39,Non-western immigrants and descendants,No higher education,174762.758,357.0,2772.2863632970448
169,2009,Men,40-49,Danish,Higher education,304250.324,630.0,8517.116379471228
169,2009,Men,40-49,Danish,No higher education,250687.998,2135.0,23782.220650077757
169,2009,Men,40-49,Immigrants and descendants,Higher education,221431.084,108.0,1062.63306251944
169,2009,Men,40-49,Immigrants and descendants,No higher education,179003.893,265.0,2107.799673183737
169,2009,Men,40-49,Non-western immigrants and descendants,Higher education,210895.022,87.0,815.279578493668
169,2009,Men,40-49,Non-western immigrants and descendants,No higher education,171335.228,235.0,1789.1036916240837
169,2009,Men,50-59,Danish,Higher education,354845.085,476.0,7505.277069984448
169,2009,Men,50-59,Danish,No higher education,282761.814,1873.0,23533.1205341924
169,2009,Men,50-59,Immigrants and descendants,Higher education,234024.599,59.0,613.5281644523438
169,2009,Men,50-59,Immigrants and descendants,No higher education,197837.914,115.0,1010.9469055765385
169,2009,Men,50-59,Non-western immigrants and descendants,Higher education,,,
169,2009,Men,50-59,Non-western immigrants and descendants,No higher education,174084.234,94.0,727.1236612308376
169,2009,Men,60-65,Danish,Higher education,346627.7,316.0,4867.111895134414
169,2009,Men,60-65,Danish,No higher education,274110.977,1286.0,15663.484400000001
169,2009,Men,60-65,Immigrants and descendants,Higher education,,,
169,2009,Men,60-65,Immigrants and descendants,No higher education,197337.178,74.0,648.8758574538992
169,2009,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2009,Men,60-65,Non-western immigrants and descendants,No higher education,172160.202,53.0,405.44282186180845
169,2009,Women,30-39,Danish,Higher education,268929.884,882.0,10539.709295178849
169,2009,Women,30-39,Danish,No higher education,223333.724,1424.0,14131.402931615195
169,2009,Women,30-39,Immigrants and descendants,Higher education,176799.581,430.0,3378.0857511664076
169,2009,Women,30-39,Immigrants and descendants,No higher education,234552.214,147.0,1532.067338724728
169,2009,Women,30-39,Non-western immigrants and descendants,Higher education,224547.914,111.0,1107.5235927127305
169,2009,Women,30-39,Non-western immigrants and descendants,No higher education,173212.143,392.0,3017.069986936237
169,2009,Women,40-49,Danish,Higher education,283963.807,764.0,9640.006600666518
169,2009,Women,40-49,Danish,No higher education,252898.987,1994.0,22407.4907832926
169,2009,Women,40-49,Immigrants and descendants,Higher education,237092.888,78.0,821.7394029771162
169,2009,Women,40-49,Immigrants and descendants,No higher education,194608.101,242.0,2092.653207820484
169,2009,Women,40-49,Non-western immigrants and descendants,Higher education,286084.341,1925.0,24470.666804043547
169,2009,Women,40-49,Non-western immigrants and descendants,No higher education,185062.254,207.0,1702.1944713619196
169,2009,Women,50-59,Danish,Higher education,216715.143,127.0,1222.96481497445
169,2009,Women,50-59,Danish,No higher education,343295.653,576.0,8786.41617987114
169,2009,Women,50-59,Immigrants and descendants,Higher education,197532.234,84.0,737.2898314152411
169,2009,Women,50-59,Immigrants and descendants,No higher education,262928.2,53.0,619.2043812486114
169,2009,Women,50-59,Non-western immigrants and descendants,Higher education,219095.568,55.0,535.4479555654299
169,2009,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2009,Women,60-65,Danish,Higher education,332583.113,308.0,4551.681795334371
169,2009,Women,60-65,Danish,No higher education,256429.852,1447.0,16487.62478755832
169,2009,Women,60-65,Immigrants and descendants,Higher education,,,
169,2009,Women,60-65,Immigrants and descendants,No higher education,205340.535,70.0,638.6952877138414
169,2009,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2009,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2010,Men,30-39,Danish,Higher education,296424.148,671.0,8831.783815461125
169,2010,Men,30-39,Danish,No higher education,239101.018,1698.0,18027.33131583855
169,2010,Men,30-39,Immigrants and descendants,Higher education,239200.92,133.0,1412.6247662181963
169,2010,Men,30-39,Immigrants and descendants,No higher education,181149.468,407.0,3273.737110963101
169,2010,Men,30-39,Non-western immigrants and descendants,Higher education,238063.004,112.0,1183.9197392655744
169,2010,Men,30-39,Non-western immigrants and descendants,No higher education,176464.573,368.0,2883.4848747391325
169,2010,Men,40-49,Danish,Higher education,335360.333,646.0,9619.589499489364
169,2010,Men,40-49,Danish,No higher education,263579.957,2083.0,24378.893052306736
169,2010,Men,40-49,Immigrants and descendants,Higher education,233898.769,107.0,1111.2813943874605
169,2010,Men,40-49,Immigrants and descendants,No higher education,181005.965,293.0,2354.9019912526087
169,2010,Men,40-49,Non-western immigrants and descendants,Higher education,213159.208,86.0,813.9821450202035
169,2010,Men,40-49,Non-western immigrants and descendants,No higher education,172633.677,263.0,2016.0142556280803
169,2010,Men,50-59,Danish,Higher education,381201.546,483.0,8175.4960578127075
169,2010,Men,50-59,Danish,No higher education,301136.742,1857.0,24830.643838817105
169,2010,Men,50-59,Immigrants and descendants,Higher education,251154.301,62.0,691.4243000754851
169,2010,Men,50-59,Immigrants and descendants,No higher education,207595.678,125.0,1152.2339039119045
169,2010,Men,50-59,Non-western immigrants and descendants,Higher education,229615.23,51.0,519.9758771812974
169,2010,Men,50-59,Non-western immigrants and descendants,No higher education,188349.432,104.0,869.7811344078859
169,2010,Men,60-65,Danish,Higher education,372090.224,298.0,4923.533002619776
169,2010,Men,60-65,Danish,No higher education,285677.085,1258.0,15957.629453843081
169,2010,Men,60-65,Immigrants and descendants,Higher education,,,
169,2010,Men,60-65,Immigrants and descendants,No higher education,194971.821,66.0,571.3840498201678
169,2010,Men,60-65,Non-western immigrants and descendants,Higher education,,,
169,2010,Men,60-65,Non-western immigrants and descendants,No higher education,178393.784,50.0,396.0609742018561
169,2010,Women,30-39,Danish,Higher education,286747.729,891.0,11344.621754762222
169,2010,Women,30-39,Danish,No higher education,234534.158,1383.0,14402.59049393899
169,2010,Women,30-39,Immigrants and descendants,Higher education,176480.726,440.0,3447.96054526886
169,2010,Women,30-39,Immigrants and descendants,No higher education,242853.633,167.0,1800.8328542693487
169,2010,Women,30-39,Non-western immigrants and descendants,Higher education,228535.671,129.0,1309.0494009591048
169,2010,Women,30-39,Non-western immigrants and descendants,No higher education,172260.577,403.0,3082.5013334665423
169,2010,Women,40-49,Danish,Higher education,306709.813,803.0,10935.925573420365
169,2010,Women,40-49,Danish,No higher education,265940.62,1938.0,22884.99274277341
169,2010,Women,40-49,Immigrants and descendants,Higher education,260486.063,82.0,948.4417728342436
169,2010,Women,40-49,Immigrants and descendants,No higher education,197700.022,265.0,2326.2957164424315
169,2010,Women,40-49,Non-western immigrants and descendants,Higher education,301039.149,1883.0,25170.13976142267
169,2010,Women,40-49,Non-western immigrants and descendants,No higher education,185574.299,227.0,1870.4926900670487
169,2010,Women,50-59,Danish,Higher education,216647.42,134.0,1289.0526299897874
169,2010,Women,50-59,Danish,No higher education,359991.584,583.0,9319.084120243328
169,2010,Women,50-59,Immigrants and descendants,Higher education,201584.94,95.0,850.3427600905821
169,2010,Women,50-59,Immigrants and descendants,No higher education,282528.104,52.0,652.3449850361884
169,2010,Women,50-59,Non-western immigrants and descendants,Higher education,244442.357,61.0,662.0924371475512
169,2010,Women,50-59,Non-western immigrants and descendants,No higher education,,,
169,2010,Women,60-65,Danish,Higher education,353481.657,308.0,4834.259151725057
169,2010,Women,60-65,Danish,No higher education,270527.108,1386.0,16648.930850672707
169,2010,Women,60-65,Immigrants and descendants,Higher education,,,
169,2010,Women,60-65,Immigrants and descendants,No higher education,216735.727,70.0,673.6601789440967
169,2010,Women,60-65,Non-western immigrants and descendants,Higher education,,,
169,2010,Women,60-65,Non-western immigrants and descendants,No higher education,,,
169,2011,Men,30-39,Danish,Higher education,295988.011,625.0,8317.260447576657
169,2011,Men,30-39,Danish,No higher education,233440.918,1612.0,16918.746507328477
169,2011,Men,30-39,Immigrants and descendants,Higher education,233548.082,141.0,1480.5448953331536
