municipality code,year,gender,age,ethnicity,education,number of hospitalizations,number of hospitalizations observations,weighted_hospitalizations_mun,weighted_hosp_gen_mun,weighted_hosp_age_mun,weighted_hosp_eth_mun,weighted_hosp_edu_mun
165,2016,Men,40-49,Danish,Higher education,0.09,442.0,0.001738560377605874,0.0034591304347826083,0.009868518977921112,0.0025146975156457425,0.006542763157894737
165,2016,Men,40-49,Danish,No higher education,0.208,896.0,0.008145098553384904,0.016205913043478258,0.046233688910940214,0.01178127568114293,0.011092673055175287
165,2016,Men,40-49,Immigrants and descendants,Higher education,0.136,88.0,0.000523054062322451,0.001040695652173913,0.002968990324981394,0.003148645093396475,0.001968421052631579
165,2016,Men,40-49,Immigrants and descendants,No higher education,0.212,274.0,0.0025387002316332326,0.005051130434782608,0.014410320019846191,0.015282294133122862,0.0034574132492113567
165,2016,Men,40-49,Non-western immigrants and descendants,Higher education,0.164,73.0,0.0005232288798566497,0.0010410434782608697,0.0029699826345819897,0.0036712664826740265,0.001969078947368421
165,2016,Men,40-49,Non-western immigrants and descendants,No higher education,0.216,259.0,0.00244499803330274,0.0048646956521739134,0.013878442073927065,0.017155473781048758,0.0033298017975120528
165,2016,Men,50-59,Danish,Higher education,0.157,338.0,0.00231921681744679,0.0046144347826086955,0.015621430674124226,0.003354573614008471,0.00872796052631579
165,2016,Men,50-59,Danish,No higher education,0.214,1023.0,0.009567851055460862,0.01903669565217391,0.0644456873712099,0.013839180732031102,0.013030295815725254
165,2016,Men,50-59,Immigrants and descendants,Higher education,0.203,59.0,0.0005234474017743981,0.0010414782608695653,0.003525758021783927,0.0031510128913443836,0.001969901315789474
165,2016,Men,50-59,Immigrants and descendants,No higher education,0.204,142.0,0.0012660285826668414,0.0025189565217391303,0.008527524286134824,0.0076211523283346485,0.0017241830843402178
165,2016,Men,50-59,Non-western immigrants and descendants,Higher education,0.196,51.0,0.00043686901796250165,0.0008692173913043478,0.00294259640859582,0.003065317387304508,0.0016440789473684211
165,2016,Men,50-59,Non-western immigrants and descendants,No higher education,0.212,132.0,0.0012230234692539661,0.002433391304347826,0.008237856932587577,0.008581416743330265,0.001665615141955836
165,2016,Men,60-65,Danish,Higher education,0.466,734.0,0.014948822166863338,0.029742956521739132,0.054735797727636426,0.021622352866805743,0.05625723684210527
165,2016,Men,60-65,Danish,No higher education,0.501,1790.0,0.03919365412350859,0.07798173913043478,0.14350936149783966,0.05669068841266831,0.05337717992976609
165,2016,Men,60-65,Immigrants and descendants,Higher education,0.583,60.0,0.0015287793365674578,0.0030417391304347827,0.005597695631301008,0.00920284135753749,0.00575328947368421
165,2016,Men,60-65,Immigrants and descendants,No higher education,0.54,211.0,0.004979677461649404,0.009907826086956523,0.018233317330772925,0.029976322020520918,0.006781739182191537
165,2016,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
165,2016,Men,60-65,Non-western immigrants and descendants,No higher education,0.56,168.0,0.004111708404352957,0.008180869565217392,0.015055208833413347,0.028850045998160077,0.0055996666865067565
165,2016,Women,18-29,Danish,Higher education,0.182,132.0,0.0010499541103972728,0.0021108865653281786,0.004308464849354376,0.0015186800682723306,0.003951315789473685
165,2016,Women,18-29,Danish,No higher education,0.19,1240.0,0.01029675276430226,0.020701168614357262,0.04225251076040172,0.014893482521019028,0.014022974822927206
165,2016,Women,18-29,Immigrants and descendants,Higher education,0.217,143.0,0.0013561907259298108,0.0027265618135488973,0.005565100430416069,0.008163904235727439,0.005103782894736842
165,2016,Women,18-29,Immigrants and descendants,No higher education,0.15,512.0,0.0033564966566146585,0.006748088920130042,0.013773314203730272,0.0202052091554854,0.004571156478781025
165,2016,Women,18-29,Non-western immigrants and descendants,Higher education,0.25,120.0,0.001311131506490101,0.0026359722344257972,0.005380200860832138,0.00919963201471941,0.004934210526315789
165,2016,Women,18-29,Non-western immigrants and descendants,No higher education,0.154,475.0,0.0031969756566583626,0.0064273789649415694,0.013118723098995696,0.02243176939589083,0.004353907505505624
165,2016,Women,30-39,Danish,Higher education,0.215,405.0,0.003805559197587518,0.007650909410420877,0.02400082690187431,0.005504456666034515,0.01432154605263158
165,2016,Women,30-39,Danish,No higher education,0.216,518.0,0.00488999606660548,0.009831122045514453,0.030840132304299894,0.0070730134648207856,0.0066596035950241056
165,2016,Women,30-39,Immigrants and descendants,Higher education,0.217,166.0,0.001574319304226214,0.0031650997276162023,0.009928886438809261,0.009476979742173113,0.005924671052631579
165,2016,Women,30-39,Immigrants and descendants,No higher education,0.284,303.0,0.003760849613216205,0.007561022757226956,0.02371885336273429,0.02263930544593528,0.005121837985834176
165,2016,Women,30-39,Non-western immigrants and descendants,Higher education,0.225,138.0,0.0013570211092172545,0.0027282312626307004,0.008558434399117971,0.009521619135234591,0.005106907894736843
165,2016,Women,30-39,Non-western immigrants and descendants,No higher education,0.284,292.0,0.003624317119007036,0.007286530181882084,0.022857772877618518,0.025430236123888374,0.004935896672817093
165,2016,Women,40-49,Danish,Higher education,0.134,613.0,0.003589965473536996,0.007217467709340128,0.020377573803026544,0.005192616473860548,0.013510197368421054
165,2016,Women,40-49,Danish,No higher education,0.178,771.0,0.005997902189589615,0.012058518583604252,0.034045646241627384,0.00867551678361464,0.008168442354621748
165,2016,Women,40-49,Immigrants and descendants,Higher education,0.136,81.0,0.0004814474891831651,0.0009679290044811528,0.002732820640039692,0.002898184688239937,0.001811842105263158
165,2016,Women,40-49,Immigrants and descendants,No higher education,0.186,242.0,0.0019672217123377473,0.003955012740532466,0.011166459935499876,0.01184214680347277,0.0026791262424855663
165,2016,Women,40-49,Non-western immigrants and descendants,Higher education,0.152,66.0,0.0004384423757702897,0.0008814691151919867,0.0024887124782932276,0.003076356945722171,0.00165
165,2016,Women,40-49,Non-western immigrants and descendants,No higher education,0.181,226.0,0.0017877715134828021,0.003594236007380722,0.010147854130488711,0.012544004906470407,0.0024347360276174034
165,2016,Women,50-59,Danish,Higher education,0.214,542.0,0.005069184039159127,0.010191371584219313,0.034144244921989995,0.007332195461154309,0.019076973684210526
165,2016,Women,50-59,Danish,No higher education,0.261,874.0,0.00996958174904943,0.020043405676126877,0.0671516043567854,0.01442025412478665,0.013577406106779358
165,2016,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
165,2016,Women,50-59,Immigrants and descendants,No higher education,0.216,125.0,0.0011800183558410909,0.0023723750109832177,0.00794818957904033,0.007103393843725336,0.001607047199571454
165,2016,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
165,2016,Women,50-59,Non-western immigrants and descendants,No higher education,0.225,111.0,0.0010915169791530092,0.0021944468851594766,0.007352075360612305,0.007658693652253909,0.0014865186596035949
165,2016,Women,60-65,Danish,Higher education,0.327,935.0,0.013362396748393865,0.026864511027150515,0.048927028324531927,0.019327707187559266,0.05028700657894737
165,2016,Women,60-65,Danish,No higher education,0.46,2079.0,0.04179625016389144,0.08402952288902557,0.15303888622179548,0.06045514887161009,0.0569216118088209
165,2016,Women,60-65,Immigrants and descendants,Higher education,0.273,66.0,0.0007874655827979546,0.0015831649239961341,0.0028833413346135385,0.004740331491712708,0.0029634868421052635
165,2016,Women,60-65,Immigrants and descendants,No higher education,0.518,137.0,0.003101525282985884,0.006235480186275372,0.01135637702032325,0.01867034990791897,0.00422391524314029
165,2016,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
165,2016,Women,60-65,Non-western immigrants and descendants,No higher education,0.522,69.0,0.0015741444866920152,0.0031647482646516125,0.0057638022083533365,0.011045078196872126,0.00214380096422832
165,2017,Men,18-29,Danish,Higher education,0.042,95.0,0.0001729743789829627,0.000345873786407767,0.0007126272548669406,0.00025459418070444107,0.0006429262004511763
165,2017,Men,18-29,Danish,No higher education,0.083,1451.0,0.005221008366931114,0.010439753814147018,0.021509733881050187,0.007684596733027055,0.007142696162742424
165,2017,Men,18-29,Immigrants and descendants,Higher education,0.063,111.0,0.00030316035895435037,0.0006061893203883495,0.0012489730308983748,0.0017513148009015778,0.0011268127618433775
165,2017,Men,18-29,Immigrants and descendants,No higher education,0.095,633.0,0.0026069709975289376,0.005212812066574203,0.010740310769780317,0.015060105184072125,0.003566514441610818
165,2017,Men,18-29,Non-western immigrants and descendants,Higher education,0.082,73.0,0.00025950492044912645,0.0005188973647711512,0.0010691194856224326,0.0017595532039976485,0.0009645504350628424
165,2017,Men,18-29,Non-western immigrants and descendants,No higher education,0.096,572.0,0.002380543633762518,0.004760055478502081,0.009807465618860511,0.01614109347442681,0.0032567463377023904
165,2017,Men,30-39,Danish,Higher education,0.103,253.0,0.0011297091082498806,0.0022589285714285715,0.007090884353741497,0.0016627743746809595,0.004199000966806317
165,2017,Men,30-39,Danish,No higher education,0.12,606.0,0.00315255559890753,0.0063037447988904295,0.019787755102040817,0.004640122511485451,0.004312911452464267
165,2017,Men,30-39,Immigrants and descendants,Higher education,0.043,161.0,0.00030012572072657905,0.000600121359223301,0.0018838095238095237,0.001733784122213874,0.001115533354817918
165,2017,Men,30-39,Immigrants and descendants,No higher education,0.102,342.0,0.0015122902848224737,0.0030239251040221913,0.009492244897959183,0.008736288504883546,0.002068916434375185
165,2017,Men,30-39,Non-western immigrants and descendants,Higher education,0.044,135.0,0.00025751072961373387,0.0005149098474341192,0.0016163265306122449,0.0017460317460317458,0.0009571382533032548
165,2017,Men,30-39,Non-western immigrants and descendants,No higher education,0.108,325.0,0.0015216543113538822,0.0030426490984743412,0.009551020408163266,0.010317460317460317,0.002081727062451812
165,2017,Men,40-49,Danish,Higher education,0.108,416.0,0.001947717518532969,0.0038945908460471562,0.011206784734347717,0.0028667687595712098,0.0072394456977118915
165,2017,Men,40-49,Danish,No higher education,0.139,846.0,0.005097932110807647,0.01019365464632455,0.029332501870790725,0.007503445635528331,0.0069743194353834295
165,2017,Men,40-49,Immigrants and descendants,Higher education,0.232,99.0,0.000995708154506438,0.001990984743411928,0.005729109503616862,0.00575206611570248,0.003700934579439253
165,2017,Men,40-49,Immigrants and descendants,No higher education,0.167,293.0,0.002121255473186804,0.004241591539528433,0.012205288101771015,0.012254194840971702,0.0029020224185991343
165,2017,Men,40-49,Non-western immigrants and descendants,Higher education,0.247,85.0,0.0009101747084579702,0.0018199549237170596,0.00523696682464455,0.006171369782480894,0.00338301643570738
165,2017,Men,40-49,Non-western immigrants and descendants,No higher education,0.178,276.0,0.0021297958121992457,0.004258668515950069,0.012254427538039412,0.014440917107583773,0.002913706185872724
165,2017,Men,50-59,Danish,Higher education,0.175,354.0,0.002685654831577578,0.005370145631067961,0.017858172383972325,0.003952909647779479,0.00998227521753142
165,2017,Men,50-59,Danish,No higher education,0.229,1045.0,0.010374344301382928,0.020744192094313454,0.06898385701931393,0.015269589076059213,0.014192811814245893
165,2017,Men,50-59,Immigrants and descendants,Higher education,0.172,58.0,0.0004324792994320891,0.0008647711511789182,0.0028757567022196597,0.002498372151264713,0.0016074766355140184
165,2017,Men,50-59,Immigrants and descendants,No higher education,0.143,147.0,0.0009113018597997137,0.0018222087378640774,0.0060596713750360335,0.005264462809917355,0.0012467232074016962
165,2017,Men,50-59,Non-western immigrants and descendants,Higher education,0.118,51.0,0.0002608921836389647,0.0005216712898751733,0.0017347938887287402,0.001768959435626102,0.0009697067354173379
165,2017,Men,50-59,Non-western immigrants and descendants,No higher education,0.156,135.0,0.0009129925868123293,0.0018255894590846046,0.006070913808013837,0.00619047619047619,0.001249036237471087
165,2017,Men,60-65,Danish,Higher education,0.467,739.0,0.014961330038583256,0.02991617545076283,0.05464972288202692,0.022020992853496683,0.055609571382533036
165,2017,Men,60-65,Danish,No higher education,0.512,1792.0,0.03977561017904365,0.07953398058252427,0.14528962787015046,0.058544155181214905,0.054415752327857184
165,2017,Men,60-65,Immigrants and descendants,Higher education,0.458,59.0,0.001171457059869077,0.0023424063800277393,0.00427901821060966,0.006767342849987479,0.00435417338059942
165,2017,Men,60-65,Immigrants and descendants,No higher education,0.481,212.0,0.004420687562318463,0.008839459084604715,0.016147585114806018,0.02553769095917856,0.006047802621434078
165,2017,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
165,2017,Men,60-65,Non-western immigrants and descendants,No higher education,0.419,172.0,0.0031242901114145747,0.006247226074895978,0.011412193190815519,0.02118400940623163,0.004274242334381116
165,2017,Women,18-29,Danish,Higher education,0.224,134.0,0.0013012528720683226,0.002603069985257133,0.005360957313806036,0.0019152628892291988,0.004836609732516919
165,2017,Women,18-29,Danish,No higher education,0.165,1242.0,0.00888412017167382,0.017772092619894198,0.03660117878192535,0.013076186830015313,0.012154083387699424
165,2017,Women,18-29,Immigrants and descendants,Higher education,0.178,152.0,0.0011729310270082803,0.0023463706530222877,0.004832291480621539,0.006775857751064362,0.004359651949726071
165,2017,Women,18-29,Immigrants and descendants,No higher education,0.136,531.0,0.003130706203667577,0.00626276992455121,0.012898017503125558,0.018085649887302782,0.004283019986952139
165,2017,Women,18-29,Non-western immigrants and descendants,Higher education,0.205,122.0,0.001084232886807994,0.0021689359118896886,0.004466869083764958,0.007351557907113462,0.004029970995810506
165,2017,Women,18-29,Non-western immigrants and descendants,No higher education,0.145,483.0,0.0030361555468851604,0.006073627612522765,0.012508483657796035,0.020586419753086418,0.0041536682284562
165,2017,Women,30-39,Danish,Higher education,0.126,406.0,0.0022177136168552475,0.004436388864799237,0.01392,0.0032641653905053597,0.008242990654205607
165,2017,Women,30-39,Danish,No higher education,0.213,502.0,0.004635453244895305,0.009272916485994277,0.029095510204081635,0.006822741194486983,0.0063416167487100415
165,2017,Women,30-39,Immigrants and descendants,Higher education,0.118,195.0,0.0009975289374431005,0.0019954904171364148,0.0062612244897959175,0.005762584522915101,0.003707702223654528
165,2017,Women,30-39,Immigrants and descendants,No higher education,0.218,298.0,0.002816317683270473,0.005633856560575839,0.017677278911564624,0.0162694715752567,0.0038529150109720654
165,2017,Women,30-39,Non-western immigrants and descendants,Higher education,0.143,161.0,0.0009980925131139722,0.001996617812852311,0.006264761904761905,0.0067674897119341555,0.0037097969706735416
165,2017,Women,30-39,Non-western immigrants and descendants,No higher education,0.216,291.0,0.0027249317206398753,0.005451045009105889,0.017103673469387758,0.018476190476190476,0.003727892770298322
165,2017,Women,40-49,Danish,Higher education,0.099,596.0,0.0025579399141630902,0.0051169889862110835,0.014717884759291595,0.0037649310872894335,0.009507573316145665
165,2017,Women,40-49,Danish,No higher education,0.233,718.0,0.0072525252525252526,0.014508195299627094,0.04172960838114243,0.01067470648289944,0.009921950062273888
165,2017,Women,40-49,Immigrants and descendants,Higher education,0.115,96.0,0.0004786058004942126,0.0009574191310380713,0.002753803941132452,0.0027648384673178063,0.001778923622300999
165,2017,Women,40-49,Immigrants and descendants,No higher education,0.149,261.0,0.0016859149434256728,0.003372560922730032,0.009700424045896732,0.00973929376408715,0.0023064468299626357
165,2017,Women,40-49,Non-western immigrants and descendants,Higher education,0.127,79.0,0.0004349503619889886,0.0008700893244297979,0.0025026191070092294,0.0029491475602586715,0.001616661295520464
165,2017,Women,40-49,Non-western immigrants and descendants,No higher education,0.139,244.0,0.0014703255733298653,0.0029412887000260174,0.00845996507857321,0.009969429747207525,0.002011505841883637
165,2017,Women,50-59,Danish,Higher education,0.132,545.0,0.0031187410586552217,0.006238834446275258,0.020737964831363507,0.004590352220520674,0.011592007734450531
165,2017,Women,50-59,Danish,No higher education,0.246,881.0,0.009395500065027962,0.01879507414794901,0.062475064860190256,0.013828866768759572,0.012853686020995196
165,2017,Women,50-59,Immigrants and descendants,Higher education,,,,,,,
165,2017,Women,50-59,Immigrants and descendants,No higher education,0.218,133.0,0.0012569471539428622,0.00251443933743821,0.008358028250216202,0.0072612071124467815,0.0017195895854338415
165,2017,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
165,2017,Women,50-59,Non-western immigrants and descendants,No higher education,0.217,120.0,0.0011288854207309143,0.0022582603416876246,0.007506486019025655,0.00765432098765432,0.00154439238479331
165,2017,Women,60-65,Danish,Higher education,0.287,963.0,0.011981662114709324,0.023968519642702277,0.04376579572446555,0.017635336906584993,0.04453448275862069
165,2017,Women,60-65,Danish,No higher education,0.473,2088.0,0.04281545064377682,0.08564946665510363,0.15639334916864608,0.06301837672281776,0.05857446177569539
165,2017,Women,60-65,Immigrants and descendants,Higher education,0.353,68.0,0.0010406208002774525,0.002081692828028792,0.00380110847189232,0.0060115201602804905,0.003867869803416049
165,2017,Women,60-65,Immigrants and descendants,No higher education,0.326,144.0,0.002035115099492782,0.004071112652848843,0.00743372921615202,0.01175657400450789,0.0027841765019868334
165,2017,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
165,2017,Women,60-65,Non-western immigrants and descendants,No higher education,0.359,78.0,0.001213941995057875,0.002428410372040586,0.004434204275534441,0.008231040564373897,0.0016607555898226676
165,2018,Men,18-29,Danish,Higher education,0.106,94.0,0.00043128598017573474,0.000862908114661817,0.0017837450769781597,0.0006431706687322489,0.001580082461148113
165,2018,Men,18-29,Danish,No higher education,0.074,1448.0,0.004638012379344673,0.009279639733264051,0.019182241317579663,0.006916602117221792,0.0063792343870929325
165,2018,Men,18-29,Immigrants and descendants,Higher education,0.047,107.0,0.000217677357918885,0.00043552437862648304,0.0009002864303616182,0.0012212238950947063,0.0007974944497304154
165,2018,Men,18-29,Immigrants and descendants,No higher education,0.085,647.0,0.0023804267844002944,0.004762708928726076,0.00984514858575009,0.0133547838756678,0.003274096564862773
165,2018,Men,18-29,Non-western immigrants and descendants,Higher education,0.014,74.0,4.484266112626066e-05,8.97202736641552e-05,0.0001854636591478697,0.0002965931863727455,0.00016428797970187125
165,2018,Men,18-29,Non-western immigrants and descendants,No higher education,0.088,589.0,0.0022435181578150023,0.00448878496579198,0.00927891156462585,0.014838820498139135,0.0030857891290111327
165,2018,Men,30-39,Danish,Higher education,0.056,248.0,0.0006011340518547375,0.0012027366415519182,0.003817482133040132,0.0008964626904208624,0.0022023469711385983
165,2018,Men,30-39,Danish,No higher education,0.106,616.0,0.002826299614768645,0.00565480211310297,0.017948323254535457,0.004214820552543248,0.0038873608382449247
165,2018,Men,30-39,Immigrants and descendants,Higher education,0.025,157.0,0.00016989135610093927,0.00033991512947085823,0.0010788894997251237,0.00095313258863526,0.0006224230891214717
165,2018,Men,30-39,Immigrants and descendants,No higher education,0.063,331.0,0.0009026100506427737,0.0018059236165237724,0.005731995601979109,0.005063865954346771,0.0012414716913734596
165,2018,Men,30-39,Non-western immigrants and descendants,Higher education,0.03,134.0,0.00017400337618491104,0.0003481423746427643,0.0011050027487630567,0.001150873174921271,0.000637488106565176
165,2018,Men,30-39,Non-western immigrants and descendants,No higher education,0.064,313.0,0.0008670735402328703,0.0017348228977223522,0.005506322155030237,0.005734898368164902,0.0011925939155801632
165,2018,Men,40-49,Danish,Higher education,0.106,417.0,0.0019132580184391638,0.0038280072746167833,0.011173407482305359,0.0028532145623547636,0.007009514747859181
165,2018,Men,40-49,Danish,No higher education,0.138,790.0,0.004718867679522141,0.009441413354117955,0.027558139534883723,0.007037180480247871,0.006490444722271834
165,2018,Men,40-49,Immigrants and descendants,Higher education,0.054,93.0,0.0002173743669653292,0.00043491816056118475,0.001269464105156724,0.0012195240407965032,0.0007963843958135109
165,2018,Men,40-49,Immigrants and descendants,No higher education,0.165,309.0,0.002206856252434749,0.0044154325798908805,0.012888018200202226,0.01238101019912579,0.0030353634577603146
165,2018,Men,40-49,Non-western immigrants and descendants,Higher education,0.049,82.0,0.00017391680734103797,0.00034796916948125054,0.0010156723963599596,0.0011503006012024049,0.0006371709483032034
165,2018,Men,40-49,Non-western immigrants and descendants,No higher education,0.169,295.0,0.002157944855646453,0.004317571663635576,0.01260237613751264,0.014272831377039793,0.0029680895397987735
165,2018,Men,50-59,Danish,Higher education,0.124,364.0,0.001953685668527897,0.003908894085043735,0.012447876447876448,0.0029135037438678024,0.0071576276562004435
165,2018,Men,50-59,Danish,No higher education,0.224,1053.0,0.010209583171016752,0.020427123928293066,0.06505019305019305,0.015225406661502712,0.014042507590641186
165,2018,Men,50-59,Immigrants and descendants,Higher education,0.132,68.0,0.0003885209713024283,0.0007773447648739933,0.0024754550468836186,0.00217969888295289,0.001423406279733587
165,2018,Men,50-59,Immigrants and descendants,No higher education,0.146,151.0,0.0009542483660130718,0.0019092404953667617,0.0060799779371207945,0.005353569694026226,0.0013124962790974578
165,2018,Men,50-59,Non-western immigrants and descendants,Higher education,0.155,58.0,0.0003891269532095399,0.0007785572010045899,0.002479316050744622,0.0025737188663040368,0.001425626387567396
165,2018,Men,50-59,Non-western immigrants and descendants,No higher education,0.142,141.0,0.0008666406960135048,0.001733956871914783,0.005521787093215665,0.005732035499570569,0.0011919985711734238
165,2018,Men,60-65,Danish,Higher education,0.472,724.0,0.014791498939531661,0.029594526716896163,0.05426838176909639,0.022058352698166795,0.054190929273707576
165,2018,Men,60-65,Danish,No higher education,0.52,1781.0,0.04008656884387309,0.08020438209058631,0.14707320946482452,0.05978053188742577,0.05513603619693993
165,2018,Men,60-65,Immigrants and descendants,Higher education,0.484,62.0,0.0012988789334718435,0.002598770243353252,0.004765443862156582,0.007287032540067994,0.004758642562638756
165,2018,Men,60-65,Immigrants and descendants,No higher education,0.333,222.0,0.0031998441760810285,0.006402182385035075,0.011739876131491186,0.017951918406993686,0.00440114306126094
165,2018,Men,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
165,2018,Men,60-65,Non-western immigrants and descendants,No higher education,0.363,179.0,0.002812491884170887,0.005627175889841517,0.010318723201524535,0.01860206126538792,0.003868369351669941
165,2018,Women,18-29,Danish,Higher education,0.155,129.0,0.000865472016621218,0.001730269989615784,0.003579484425349087,0.0012906661502711076,0.0031707897240723123
165,2018,Women,18-29,Danish,No higher education,0.144,1226.0,0.007641604986365407,0.015277258566978192,0.0316047261009667,0.011395817195972113,0.010510448294338275
165,2018,Women,18-29,Immigrants and descendants,Higher education,0.185,146.0,0.0011691122365060814,0.002337313949463482,0.004835302542069459,0.006559009227780475,0.004283222327941642
165,2018,Women,18-29,Immigrants and descendants,No higher education,0.138,522.0,0.0031180366186209585,0.0062336448598130844,0.012895810955961333,0.017492957746478875,0.004288622968387212
165,2018,Women,18-29,Non-western immigrants and descendants,Higher education,0.205,127.0,0.00112690992511795,0.0022529421945309794,0.004660759040458288,0.007453478385342113,0.004128607675229939
165,2018,Women,18-29,Non-western immigrants and descendants,No higher education,0.134,477.0,0.002766653681340086,0.005531152647975078,0.011442534908700322,0.018298883481248213,0.003805322378996249
165,2018,Women,30-39,Danish,Higher education,0.12,382.0,0.0019841579015712246,0.003966770508826584,0.012600329851566795,0.0029589465530596437,0.007269267364414843
165,2018,Women,30-39,Danish,No higher education,0.156,488.0,0.0032951564731853004,0.006587746625129803,0.02092578339747114,0.0049140201394268015,0.004532237899624933
165,2018,Women,30-39,Immigrants and descendants,Higher education,0.116,215.0,0.0010795134830974332,0.0021581862236067844,0.0068554150632215505,0.0060563380281690145,0.003954963526799873
165,2018,Women,30-39,Immigrants and descendants,No higher education,0.203,290.0,0.0025481539194044064,0.005094323295257875,0.016181968114348546,0.014295774647887326,0.0035047925224742514
165,2018,Women,30-39,Non-western immigrants and descendants,Higher education,0.126,183.0,0.0009980522010128554,0.0019953271028037385,0.0063380978559648155,0.0066012024048096194,0.0036565176022835396
165,2018,Women,30-39,Non-western immigrants and descendants,No higher education,0.21,281.0,0.0025542137384755225,0.005106438213914849,0.016220450797141288,0.0168937875751503,0.003513127344168601
165,2018,Women,40-49,Danish,Higher education,0.081,595.0,0.002086092715231788,0.004170560747663552,0.012182760364004045,0.0031109604957397364,0.007642721217887726
165,2018,Women,40-49,Danish,No higher education,0.183,660.0,0.00522789248149591,0.010451713395638629,0.030530839231547018,0.0077962819519752135,0.007190569744597249
165,2018,Women,40-49,Immigrants and descendants,Higher education,0.163,104.0,0.0007337575206683114,0.0014669435790931119,0.004285136501516683,0.0041165614375910636,0.002688233428480812
165,2018,Women,40-49,Immigrants and descendants,No higher education,0.181,271.0,0.0021231441804094703,0.004244634821737626,0.012399140546006066,0.011911364740165128,0.0029202238494969337
165,2018,Women,40-49,Non-western immigrants and descendants,Higher education,0.2,85.0,0.0007358351729212656,0.001471097265489789,0.00429726996966633,0.004866876610363585,0.0026958452267681573
165,2018,Women,40-49,Non-western immigrants and descendants,No higher education,0.18,255.0,0.001986754966887417,0.00397196261682243,0.01160262891809909,0.013140566847981677,0.002732630826933381
165,2018,Women,50-59,Danish,Higher education,0.17,548.0,0.004032376747608536,0.008061613014884042,0.02569222283507998,0.006013426284533953,0.014773231842689504
165,2018,Women,50-59,Danish,No higher education,0.27,896.0,0.010471367354888976,0.020934579439252338,0.06671814671814673,0.015615801704105346,0.014402571887837116
165,2018,Women,50-59,Immigrants and descendants,Higher education,0.286,56.0,0.0006932433017357053,0.0013859466943579092,0.004416988416988417,0.003889266634288489,0.0025398033618775767
165,2018,Women,50-59,Immigrants and descendants,No higher education,0.25,152.0,0.0016448080335887114,0.0032883350640359986,0.010479867622724766,0.009227780475959204,0.002262308745609335
165,2018,Women,50-59,Non-western immigrants and descendants,Higher education,,,,,,,
165,2018,Women,50-59,Non-western immigrants and descendants,No higher education,0.245,139.0,0.0014740509890490412,0.0029469539633091035,0.009391891891891891,0.009749498997995992,0.0020274453771506815
165,2018,Women,60-65,Danish,Higher education,0.295,986.0,0.012590139808682854,0.025170474212530287,0.046191837382880734,0.018775497030725532,0.04612591183000317
165,2018,Women,60-65,Danish,No higher education,0.47,2047.0,0.04164350950093061,0.083254586362063,0.15278545339050342,0.062102375419571386,0.05727749002798118
165,2018,Women,60-65,Immigrants and descendants,Higher education,0.221,68.0,0.0006504782928623988,0.0013004499826929734,0.0023865332698110213,0.0036493443419135505,0.0023831271804630513
165,2018,Women,60-65,Immigrants and descendants,No higher education,0.442,147.0,0.0028123620309050772,0.0056225337487019736,0.010318246784182944,0.01577804759592035,0.0038681907483479197
165,2018,Women,60-65,Non-western immigrants and descendants,Higher education,,,,,,,
165,2018,Women,60-65,Non-western immigrants and descendants,No higher education,0.469,81.0,0.0016443319049474093,0.0032873831775700932,0.006032872796569794,0.010875751503006011,0.0022616538667619215
167,2005,Men,18-29,Danish,Higher education,0.043,207.0,0.00023523970611554517,0.0004823083175291248,0.0012371091035441278,0.0002686688801690311,0.0013795722256664598
167,2005,Men,18-29,Danish,No higher education,0.054,2562.0,0.0036563243300385853,0.0074965050121918175,0.01922835302293259,0.004175913069725325,0.004407952590326897
167,2005,Men,18-29,Immigrants and descendants,Higher education,,,,,,,
167,2005,Men,18-29,Immigrants and descendants,No higher education,0.052,458.0,0.0006294201596278873,0.0012904903820102952,0.0033100764419735926,0.00860093896713615,0.0007588096603581214
167,2005,Men,18-29,Non-western immigrants and descendants,Higher education,,,,,,,
167,2005,Men,18-29,Non-western immigrants and descendants,No higher education,0.05,418.0,0.0005523547756223902,0.0011324844215659714,0.002904794996525365,0.010778751933986593,0.0006659019945198497
167,2005,Men,30-39,Danish,Higher education,0.038,728.0,0.000731116866642,0.001498997561636413,0.003850243562978427,0.000835013582855418,0.004287662740235586
167,2005,Men,30-39,Danish,No higher education,0.076,2224.0,0.004467043712669803,0.00915871037659171,0.02352456506610995,0.005101841231512224,0.005385331039316893
167,2005,Men,30-39,Immigrants and descendants,Higher education,0.049,82.0,0.00010618954490195043,0.00021771877539962072,0.0005592205984690327,0.0014510653665583244,0.0006227526348419096
167,2005,Men,30-39,Immigrants and descendants,No higher education,0.078,269.0,0.0005545219091918177,0.0011369276618802492,0.002920250521920668,0.007577464788732394,0.0006685146243548078
167,2005,Men,30-39,Non-western immigrants and descendants,Higher education,0.051,59.0,7.952323061472594e-05,0.00016304524519100515,0.00041878914405010434,0.0015518308406395048,0.0004663670179789212
